ID,Label,Level,ParentID
E2190_010,"Werkzeugmaschinen, spanlos, Bearbeitungsmaschinen (außer 2100-2170)",Einzelgruppe,Z2100
E2190_011,Wickelmaschinen für Verbundwerkstoffe,Einzelgruppe,Z2100
E2200_000,3D-Drucker für Kunststoffe,Einzelgruppe,Z2200
E2200_001,Extruder (für Kunststoffe),Einzelgruppe,Z2200
E2200_002,Folienblasmaschinen,Einzelgruppe,Z2200
E2200_003,Kunststoffextruder und -blasmaschinen,Einzelgruppe,Z2200
E2200_004,Profilpressen für Kunststoffe,Einzelgruppe,Z2200
E2200_005,Schneckenpressen für Kunststoffe,Einzelgruppe,Z2200
E2210_000,Formspritzmaschinen für Kunststoffe,Einzelgruppe,Z2200
E2210_001,Gießanlagen für Kunststoffe,Einzelgruppe,Z2200
E2210_002,Kunststoffpressen und -spritzgußgeräte,Einzelgruppe,Z2200
E2210_003,Pressen für Kunststoffteile,Einzelgruppe,Z2200
E2210_004,Schäum- und Spritzmaschinen für Kunststoffe,Einzelgruppe,Z2200
E2220_000,Glasbearbeitungsmaschinen,Einzelgruppe,Z2200
E2220_001,"Glasblasgeräte, -maschinen",Einzelgruppe,Z2200
E2220_002,Glaspressen,Einzelgruppe,Z2200
E2220_003,"Glasschmelzöfen, -wannen",Einzelgruppe,Z2200
E2230_000,Färbegeräte (Labor-) für Textilien,Einzelgruppe,Z2200
E2230_001,Nähmaschinen (industrielle),Einzelgruppe,Z2200
E2230_002,Spinnmaschinen,Einzelgruppe,Z2200
E2230_003,"Steuerungen für Web- und Wirkmaschinen, Jacquard- Einrichtungen",Einzelgruppe,Z2200
E2230_004,Textilausrüstungsgeräte,Einzelgruppe,Z2200
E2230_005,Textilmaschinen,Einzelgruppe,Z2200
E2230_006,Textil-Zuschnittmaschinen (CNC),Einzelgruppe,Z2200
E2230_007,Webmaschinen,Einzelgruppe,Z2200
E2230_008,"Wirkmaschinen, Strickmaschinen",Einzelgruppe,Z2200
E2240_000,"Furniermaschinen, -pressen",Einzelgruppe,Z2200
E2240_001,Holzverarbeitungsmaschinen (außer 2000-2050),Einzelgruppe,Z2200
E2240_002,Imprägniermaschinen (Holz-),Einzelgruppe,Z2200
E2240_003,Kistennagelmaschinen,Einzelgruppe,Z2200
E2240_004,Maschinen für Holz- und Papierverarbeitung,Einzelgruppe,Z2200
E2240_005,Papiermaschinen,Einzelgruppe,Z2200
E2240_006,Papierverarbeitungs-Maschinen (außer 2260),Einzelgruppe,Z2200
E2250_000,Composer (Setzmaschinen),Einzelgruppe,Z2200
E2250_001,Druckform-Graviermaschinen,Einzelgruppe,Z2200
E2250_002,Farbscanner (Reproduktionstechnik),Einzelgruppe,Z2200
E2250_003,"Lichtsetzgeräte, -maschinen",Einzelgruppe,Z2200
E2250_004,Photosetzgeräte,Einzelgruppe,Z2200
E2250_005,Setzerei-Einrichtungen,Einzelgruppe,Z2200
E2250_006,"Setzmaschinen, Klischiergeräte und reproduktionstechnische Geräte (außer Kameras)",Einzelgruppe,Z2200
E2250_007,"Strichbreite-Wandler, photographische",Einzelgruppe,Z2200
E2260_000,Buchbindermaschinen,Einzelgruppe,Z2200
E2260_001,Druckmaschinen und Druckerei-Hilfsgeräte,Einzelgruppe,Z2200
E2260_002,Handstanzen (Papier),Einzelgruppe,Z2200
E2260_003,Heftmaschinen,Einzelgruppe,Z2200
E2260_004,Off-Set-Druckmaschinen,Einzelgruppe,Z2200
E2260_005,Papierbohrmaschinen,Einzelgruppe,Z2200
E2260_006,Perforierpressen,Einzelgruppe,Z2200
E2260_007,Pressen (Druckerei),Einzelgruppe,Z2200
E2260_008,Schneidemaschinen (Papier),Einzelgruppe,Z2200
E2260_009,Siebdruckmaschinen,Einzelgruppe,Z2200
E2260_010,Test- und Prüfpressen (Druckerei),Einzelgruppe,Z2200
E2260_011,"Tiefdruckmaschinen, Tiefdruck-Kopiermaschinen",Einzelgruppe,Z2200
E2270_000,Gerbereigeräte,Einzelgruppe,Z2200
E2270_001,"Spezielle Bearbeitungsmaschinen für keramische Werkstoffe, Gummi, Leder",Einzelgruppe,Z2200
E2270_002,Vulkanisiergeräte,Einzelgruppe,Z2200
E2290_000,"Kalander, Laborkalander",Einzelgruppe,Z2200
E2290_001,Klebemaschinen,Einzelgruppe,Z2200
E2290_002,Lichtleiterbearbeitungs-Einrichtungen,Einzelgruppe,Z2200
E2290_003,Schweißmaschinen (Ultraschall) für Kunststoffe,Einzelgruppe,Z2200
E2290_004,Sonstige Bearbeitungsmaschinen für nichtmetallische Werkstoffe,Einzelgruppe,Z2200
E2300_000,Baustoffmaschinen,Einzelgruppe,Z2300
E2300_001,Baustoffmischmaschinen,Einzelgruppe,Z2300
E2300_002,"Baustoffpressen, -formmaschinen",Einzelgruppe,Z2300
E2300_003,"Beton-Mischmaschinen, -Silos",Einzelgruppe,Z2300
E2300_004,Mörtelmischer,Einzelgruppe,Z2300
E2310,Personen- und Lastenaufzüge,Einzelgruppe,Z2300
E2320_000,Baukräne,Einzelgruppe,Z2300
E2320_001,Flaschenzüge,Einzelgruppe,Z2300
E2320_002,Flexible Fertigungs- und Montage-Systeme,Einzelgruppe,Z2300
E2320_003,"Greif- und Hebewerkzeuge, Verladeeinrichtungen",Einzelgruppe,Z2300
E2320_004,Handhabungsgeräte,Einzelgruppe,Z2300
E2320_005,Hubtische,Einzelgruppe,Z2300
E2320_006,"Industrie-Roboter, Handhabungsgeräte",Einzelgruppe,Z2300
E2320_007,Kräne,Einzelgruppe,Z2300
E2320_008,Palettieranlagen,Einzelgruppe,Z2300
E2320_009,"Seile, Drahtseile",Einzelgruppe,Z2300
E2320_010,Seilwinden,Einzelgruppe,Z2300
E2320_011,Winden,Einzelgruppe,Z2300
E2330_000,Fließbänder,Einzelgruppe,Z2300
E2330_001,Gurt- und Gliederförderanlagen,Einzelgruppe,Z2300
E2330_002,Laufbänder,Einzelgruppe,Z2300
E2330_003,Transportbänder und -anlagen,Einzelgruppe,Z2300
E2340_000,Förderanlagen (außer Gurt- und Gliederförderanlagen),Einzelgruppe,Z2300
E2340_001,"Förderanlagen (pneumatisch, hydraulisch, Vibrations-)",Einzelgruppe,Z2300
E2340_002,Förderschnecken,Einzelgruppe,Z2300
E2340_003,Magnetförderer,Einzelgruppe,Z2300
E2340_004,Pipelines,Einzelgruppe,Z2300
E2340_005,Rohrförderanlagen (außer Rohrpostanlagen 6680),Einzelgruppe,Z2300
E2340_006,Rohrleitungen und Zubehör (Förderanlagen),Einzelgruppe,Z2300
E2340_007,Schwingförderer,Einzelgruppe,Z2300
E2340_008,Transport- und Fördereinrichtungen (außer 2330),Einzelgruppe,Z2300
E2340_009,Zellenradschleusen,Einzelgruppe,Z2300
E2350_000,"Planiergeräte, -Raupen",Einzelgruppe,Z2300
E2350_001,"Räumgeräte, Bagger, Raupen, Lader",Einzelgruppe,Z2300
E2350_002,"Schneefräsen, -schleudern, Schneepflüge",Einzelgruppe,Z2300
E2350_003,Straßenbaumaschinen (außer 2370),Einzelgruppe,Z2300
E2360,Geräte und Versuchseinrichtungen für Bergbau und Lagerstättenforschung,Einzelgruppe,Z2300
E2370_000,Innenrüttler,Einzelgruppe,Z2300
E2370_001,Planierwalzen,Einzelgruppe,Z2300
E2370_002,Rüttelverdichter,Einzelgruppe,Z2300
E2370_003,Spezielle Maschinen für Baustoffherstellung und -bearbeitung,Einzelgruppe,Z2300
E2370_004,Stampfer,Einzelgruppe,Z2300
E2370_005,Straßenwalzen,Einzelgruppe,Z2300
E2370_006,"Vibratoren, Rüttler (Bau)",Einzelgruppe,Z2300
E2380,"Abfüll-, Verpackungs-, Verschließmaschinen",Einzelgruppe,Z2300
E2390_000,Abbruchhämmer,Einzelgruppe,Z2300
E2390_001,Bau-Rammen,Einzelgruppe,Z2300
E2390_002,"Bohrgeräte für Tiefbau, Bergbau, Ölförderung, Bohrkronen, Gleisbaumaschinen",Einzelgruppe,Z2300
E2390_003,"Hämmer, Elektro- und Pressluft-",Einzelgruppe,Z2300
E2390_004,Presslufthämmer,Einzelgruppe,Z2300
E2390_005,Rammen,Einzelgruppe,Z2300
E2390_006,Sonstige Baumaschinen und -hilfsgeräte,Einzelgruppe,Z2300
E2390_007,Wasserstrahl-Hochdruckgeräte,Einzelgruppe,Z2300
E2400_000,Forschungsschiffe,Einzelgruppe,Z2400
E2400_001,Motorboote,Einzelgruppe,Z2400
E2400_002,"Schiffe, Boote",Einzelgruppe,Z2400
E2400_003,Schlauchboote,Einzelgruppe,Z2400
E2410_000,Drehflügler,Einzelgruppe,Z2400
E2410_001,Flugzeuge,Einzelgruppe,Z2400
E2410_002,Hubschrauber,Einzelgruppe,Z2400
E2410_003,Motorsegler,Einzelgruppe,Z2400
E2410_004,Segelflugzeuge,Einzelgruppe,Z2400
E2420_000,Stoß-Wellenrohre,Einzelgruppe,Z2400
E2420_001,Windkanäle,Einzelgruppe,Z2400
E2430,"Wasserkanäle, Versuchsgerinne",Einzelgruppe,Z2400
E2440_000,Betz-Manometer,Einzelgruppe,Z2400
E2440_001,Hilfseinrichtungen und spezielle Messgeräte für Wind- und Wasserkanäle und Anlagen des Wasserbaus,Einzelgruppe,Z2400
E2440_002,"Messflügel, Schwimmflügel (Strömungsmessung in offenen Gerinnen)",Einzelgruppe,Z2400
E2440_003,"Messwehre, Venturi-Rinnen",Einzelgruppe,Z2400
E2440_004,Planar-Motion-Anlagen,Einzelgruppe,Z2400
E2440_005,Schleppwagen (Wasserkanal),Einzelgruppe,Z2400
E2440_006,Sechs-Komponentenwaagen (Windkanal),Einzelgruppe,Z2400
E2440_007,Strömungsdruckmesser,Einzelgruppe,Z2400
E2440_008,Strömungsforschungs-Apparaturen (außer für Ozeanographie 0470 und Meteorologie 0530),Einzelgruppe,Z2400
E2440_009,Vielfach-Manometer (Windkanal),Einzelgruppe,Z2400
E2440_010,Wellenerzeuger-Maschinen (Wasserkanal),Einzelgruppe,Z2400
E2440_011,Winderzeuger,Einzelgruppe,Z2400
E2440_012,Windkanal-Instrumentierung,Einzelgruppe,Z2400
E2440_013,Windkanal-Waagen,Einzelgruppe,Z2400
E2450_000,Kavitations-Messeinrichtungen,Einzelgruppe,Z2400
E2450_001,"Kavitations-Tanks, -Tunnel",Einzelgruppe,Z2400
E2460_000,"Bewegungssimulatoren, Drei-Achsen-Bewegungs-Simulatoren",Einzelgruppe,Z2400
E2460_001,"Drehtischanlagen, Drehbeschleunigungs-Prüfstände",Einzelgruppe,Z2400
E2460_002,Flugsimulatoren,Einzelgruppe,Z2400
E2460_003,Höhenmesser (elektronisch für Flugzeuge),Einzelgruppe,Z2400
E2460_004,Navigations- und Messgeräte für Schiffe und Flugzeuge,Einzelgruppe,Z2400
E2460_005,"Navigationssysteme, Einzelgeräte (außer 0020, 0400-0590, 6600-6690)",Einzelgruppe,Z2400
E2460_006,Peilgeräte für Navigation,Einzelgruppe,Z2400
E2460_007,Prüfeinrichtungen für Navigations- und Kontrollgeräte,Einzelgruppe,Z2400
E2460_008,Radar-Simulatoren (für Ausbildung),Einzelgruppe,Z2400
E2460_009,Schiffssimulatoren,Einzelgruppe,Z2400
E2460_010,XY-Prüftische für Kreisel- und Plattformvermessung,Einzelgruppe,Z2400
E2470,Spezielle Geräte der Raketentechnik und Ballistik,Einzelgruppe,Z2400
E2490_000,"Ballone (Luft-), Fessel-Ballone",Einzelgruppe,Z2400
E2490_001,"Bojen, Tonnen, schwimmende Verkehrszeichen",Einzelgruppe,Z2400
E2490_002,Fallschirme,Einzelgruppe,Z2400
E2490_003,Fliegerausrüstung,Einzelgruppe,Z2400
E2490_004,Flugzeug- und Schiffs-Zubehör,Einzelgruppe,Z2400
E2490_005,Luftschiffe,Einzelgruppe,Z2400
E2490_006,"Pontons, Schwimmer",Einzelgruppe,Z2400
E2490_007,"Rettungsboote, -flöße, -inseln, Schwimmwesten",Einzelgruppe,Z2400
E2490_008,Schiffbauversuchsgeräte,Einzelgruppe,Z2400
E2490_009,Sonstige Luft- und Wasserfahrzeuge und Zubehör,Einzelgruppe,Z2400
E2500_000,"Automobile, PKWs (LKWs 2510, Geländewagen 2520)",Einzelgruppe,Z2500
E2500_001,"Personen-Kraftwagen, Omnibusse, Kombiwagen",Einzelgruppe,Z2500
E2510_000,Kastenwagen (Kfz),Einzelgruppe,Z2500
E2510_001,Lastkraftwagen,Einzelgruppe,Z2500
E2520_000,Beton-Transportfahrzeuge,Einzelgruppe,Z2500
E2520_001,Geländekraftwagen,Einzelgruppe,Z2500
E2520_002,Gleiskettenfahrzeuge,Einzelgruppe,Z2500
E2520_003,Landrover (R),Einzelgruppe,Z2500
E2520_004,"Mess- und Laborkraftwagen, Messfahrzeuge",Einzelgruppe,Z2500
E2520_005,Sonderfahrzeuge (Kfz),Einzelgruppe,Z2500
E2520_006,"Spezielle Kraftfahrzeuge (Zugmaschinen, Feuerwehrfahrzeuge, Krankenwagen)",Einzelgruppe,Z2500
E2520_007,Straßenreinigungs-Fahrzeuge,Einzelgruppe,Z2500
E2520_008,Tankwagen (Lkw),Einzelgruppe,Z2500
E2520_009,Traktoren,Einzelgruppe,Z2500
E2530_000,Anhänger für Kraftfahrzeuge,Einzelgruppe,Z2500
E2530_001,Camping-Anhänger,Einzelgruppe,Z2500
E2530_002,Tiefladeanhänger,Einzelgruppe,Z2500
E2530_003,Wohnwagenanhänger,Einzelgruppe,Z2500
E2540_000,Elektrokarren,Einzelgruppe,Z2500
E2540_001,Flurförderfahrzeuge,Einzelgruppe,Z2500
E2540_002,Gabelstapler,Einzelgruppe,Z2500
E2540_003,Hebefahrzeuge,Einzelgruppe,Z2500
E2540_004,Hubwagen (motorgetrieben),Einzelgruppe,Z2500
E2540_005,Stapelfahrzeuge,Einzelgruppe,Z2500
E2550_000,"Krafträder, Fahrräder, Behinderten-Fahrzeuge",Einzelgruppe,Z2500
E2550_001,Mofas,Einzelgruppe,Z2500
E2550_002,Motorräder,Einzelgruppe,Z2500
E2560_000,Achsvermessungsgeräte,Einzelgruppe,Z2500
E2560_001,Bremsprüfstände,Einzelgruppe,Z2500
E2560_002,Lichtmaschinen- und Anlasser-Prüfstände,Einzelgruppe,Z2500
E2560_003,Prüfstände für Fahrzeuge und Aggregate (außer Motorenprüfstände 2860),Einzelgruppe,Z2500
E2560_004,Reifenprüfstände,Einzelgruppe,Z2500
E2560_005,"Rollenprüfstände, Rollreibungsprüfstände",Einzelgruppe,Z2500
E2570_000,Eisenbahntechnische Forschungsgeräte und Versuchsanlagen,Einzelgruppe,Z2500
E2570_001,"Gleis-Messgeräte (Spurweite, Profil)",Einzelgruppe,Z2500
E2570_002,Messgeräte für Schienenfahrzeuge und Gleise,Einzelgruppe,Z2500
E2580_000,Fahrschuleinrichtung und -geräte,Einzelgruppe,Z2500
E2580_001,"Fahrsimulatoren, Fahrstände für Straßen- und Schienenfahrzeuge",Einzelgruppe,Z2500
E2580_002,Zubehör und Aggregate für Kraftfahrzeuge,Einzelgruppe,Z2500
E2590_000,Eisenbahnwaggons,Einzelgruppe,Z2500
E2590_001,"Feldbahnen, Waggons und Schienenmaterial (außer 9020)",Einzelgruppe,Z2500
E2590_002,Gleis- und Schienen-Messfahrzeuge,Einzelgruppe,Z2500
E2590_003,Lokomotiven,Einzelgruppe,Z2500
E2590_004,Magnetschwebebahnen und -fahrzeuge,Einzelgruppe,Z2500
E2590_005,"Sonstige Straßen- und Schienenfahrzeuge, Feldbahnen",Einzelgruppe,Z2500
E2600_000,Asynchronmotoren,Einzelgruppe,Z2600
E2600_001,Drehstrommotoren,Einzelgruppe,Z2600
E2600_002,Elektromotoren,Einzelgruppe,Z2600
E2600_003,Gleichstrommotoren,Einzelgruppe,Z2600
E2600_004,Linearmotoren,Einzelgruppe,Z2600
E2600_005,Scheibenmotoren,Einzelgruppe,Z2600
E2600_006,Schrittmotoren,Einzelgruppe,Z2600
E2600_007,Spaltpolmotoren,Einzelgruppe,Z2600
E2600_008,Synchronmotoren,Einzelgruppe,Z2600
E2600_009,Wechselstrommotoren,Einzelgruppe,Z2600
E2610_000,Drehstromgeneratoren,Einzelgruppe,Z2600
E2610_001,Drehstromumformer,Einzelgruppe,Z2600
E2610_002,"Dynamomaschinen, Bordgeneratoren",Einzelgruppe,Z2600
E2610_003,Generatoren und rotierende Umformer,Einzelgruppe,Z2600
E2610_004,Gleichstrom-Generatoren,Einzelgruppe,Z2600
E2610_005,Gleichstrom-Umformer (rotierend),Einzelgruppe,Z2600
E2610_006,Leonard-Antriebe,Einzelgruppe,Z2600
E2610_007,"Mittelfrequenzgeneratoren, -umformer (rotierend, außer 6040)",Einzelgruppe,Z2600
E2620_000,Hochspannungstransformatoren,Einzelgruppe,Z2600
E2620_001,Hochstromtransformatoren,Einzelgruppe,Z2600
E2620_002,Maschinentransformatoren,Einzelgruppe,Z2600
E2620_003,Ofentransformatoren,Einzelgruppe,Z2600
E2620_004,Schweißtransformatoren,Einzelgruppe,Z2600
E2620_005,"Transformatoren, Drosseln",Einzelgruppe,Z2600
E2620_006,Umspanner,Einzelgruppe,Z2600
E2630_000,Elektrische Pulseinrichter,Einzelgruppe,Z2600
E2630_001,"Gleichrichter (Leistungsgleichrichter für Bahnstrom, Elektrolyseanlagen",Einzelgruppe,Z2600
E2630_002,Hochspannungsgleichrichter (außer Röntgengeneratoren 3200 und 4000),Einzelgruppe,Z2600
E2630_003,"Schweißgleichrichter, -stromversorgung (außer Transformatoren 2620 und Schweiß-Aggregate 6050)",Einzelgruppe,Z2600
E2630_004,Silizium-Gleichrichter ,Einzelgruppe,Z2600
E2630_005,"Stromrichter und Leistungselektronik (Energieübertragung, Antriebe)",Einzelgruppe,Z2600
E2630_006,"Thyristor-Regler, -Steller",Einzelgruppe,Z2600
E2630_007,Thyristor-Stromrichter,Einzelgruppe,Z2600
E2630_008,Ventile (elektrische),Einzelgruppe,Z2600
E2630_009,Vierquadranten-Thyristor-Regler,Einzelgruppe,Z2600
E2630_010,"Wechselrichter (für Hochspannungsanlagen, Motorantriebe)",Einzelgruppe,Z2600
E2640_000,Hochspannungskondensatoren,Einzelgruppe,Z2600
E2640_001,Impulskondensatoren,Einzelgruppe,Z2600
E2640_002,Kompensations-Kondensatoren,Einzelgruppe,Z2600
E2640_003,Kondensator-Bänke,Einzelgruppe,Z2600
E2640_004,Kondensatoren-Batterien,Einzelgruppe,Z2600
E2640_005,"Leistungskondensatoren, Phasenschieber",Einzelgruppe,Z2600
E2640_006,Motorkondensatoren,Einzelgruppe,Z2600
E2640_007,Pressgaskondensatoren,Einzelgruppe,Z2600
E2640_008,Stoß-Kondensatoren,Einzelgruppe,Z2600
E2650_000,"Anlasser, Regler für elektrische Maschinen (außer 2630)",Einzelgruppe,Z2600
E2650_001,Motorschutzschalter,Einzelgruppe,Z2600
E2650_002,"Steuer-, Schutzgeräte für elektrische Maschinen und Anlagen (außer 2630)",Einzelgruppe,Z2600
E2650_003,Synchronisiereinrichtungen für Drehstrom-Generatoren,Einzelgruppe,Z2600
E2650_004,"Transformatoren-Zubehör, -Schutz und -Überwachungsgeräte",Einzelgruppe,Z2600
E2650_005,Überspannungs-Ableiter,Einzelgruppe,Z2600
E2660_000,HGÜ-Modellanlagen (Hochspannungs-Gleichstrom-Übertragung),Einzelgruppe,Z2600
E2660_001,Kraftwerksnachbildungen,Einzelgruppe,Z2600
E2660_002,Modelle und Versuchsanlagen für elektromotorische Antriebe,Einzelgruppe,Z2600
E2660_003,Netzmodelle und Modellanlagen,Einzelgruppe,Z2600
E2670_000,Hochspannungsschalter,Einzelgruppe,Z2600
E2670_001,"Leistungsschalter, Lastschalter",Einzelgruppe,Z2600
E2670_002,Schaltschränke,Einzelgruppe,Z2600
E2670_003,"Schalttafeln, Verteiler",Einzelgruppe,Z2600
E2670_004,"Spezielle Geräte der elektrischen Energieübertragung; Kabel, Leitungen, Schalter, Schaltfelder",Einzelgruppe,Z2600
E2670_005,Trennschalter,Einzelgruppe,Z2600
E2680_000,Funkenstrecken (Kugel-),Einzelgruppe,Z2600
E2680_001,Hochspannungsbaukästen,Einzelgruppe,Z2600
E2680_002,Hochspannungsgeneratoren für Laboratorien,Einzelgruppe,Z2600
E2680_003,"Hochspannungsisolatoren, -durchführungen",Einzelgruppe,Z2600
E2680_004,"Hochspannungsmessgeräte, -teiler",Einzelgruppe,Z2600
E2680_005,Spezielle Geräte für Hochspannungs- und Hochstromlaboratorien,Einzelgruppe,Z2600
E2680_006,Stoßspannungsgeneratoren,Einzelgruppe,Z2600
E2680_007,Stoßstromgeneratoren,Einzelgruppe,Z2600
E2690_000,Ausbrenngeräte für Kabelfehler,Einzelgruppe,Z2600
E2690_001,Erdungsgeräte,Einzelgruppe,Z2600
E2690_002,"Hochspannungsschutz (Schirmung, Erdung, Isolation)",Einzelgruppe,Z2600
E2690_003,Prüfschaltungen für Schalter und elektrische Anlagenteile,Einzelgruppe,Z2600
E2690_004,Sonstige Geräte der Elektrischen Energietechnik,Einzelgruppe,Z2600
E2700_000,Glasfaserkabel (Nachrichtentechnik),Einzelgruppe,Z2700
E2700_001,Hohlkabel-Systeme,Einzelgruppe,Z2700
E2700_002,Optische Kabel (Nachrichtenkabel),Einzelgruppe,Z2700
E2700_003,Spezielle Leitungen und Kabel der Nachrichtentechnik einschl. Baugruppen,Einzelgruppe,Z2700
E2700_004,"Übertragungssysteme, Modellanlagen der Nachrichtentechnik (außer 6600-6650)",Einzelgruppe,Z2700
E2710_000,Fehlerortungsgeräte (Kabel-),Einzelgruppe,Z2700
E2710_001,Gruppenlaufzeit-Messplätze,Einzelgruppe,Z2700
E2710_002,Impulsreflektometer (elektrische),Einzelgruppe,Z2700
E2710_003,"Messleitungen, Slotted line",Einzelgruppe,Z2700
E2710_004,"Reflektographen, Reflektometer (elektrische)",Einzelgruppe,Z2700
E2710_005,"Reflexions- und Anpassungsmessgeräte, Laufzeit-Messgeräte",Einzelgruppe,Z2700
E2710_006,Time-Domain-Reflektometer,Einzelgruppe,Z2700
E2710_007,VSWR-Messgeräte (Voltage Standing wave ratio),Einzelgruppe,Z2700
E2710_008,Zeitbereich-Reflektometer,Einzelgruppe,Z2700
E2720_000,Antennen-Impedanzmeter,Einzelgruppe,Z2700
E2720_001,Dämpfungsmessgeräte für optische Kabel,Einzelgruppe,Z2700
E2720_002,Eichleitungen,Einzelgruppe,Z2700
E2720_003,"Frequenzgang-Messgeräte, -Analysatoren, -Sichtgeräte",Einzelgruppe,Z2700
E2720_004,"Impedanz- und Dämpfungsmessgeräte, Frequenzgangmessgeräte, Netzwerkanalysatoren",Einzelgruppe,Z2700
E2720_005,Impedanzwobbler,Einzelgruppe,Z2700
E2720_006,"Leitungsnachbildungen, line Simulator",Einzelgruppe,Z2700
E2720_007,Pegelschreiber (Nachrichtentechnik),Einzelgruppe,Z2700
E2720_008,Transfer-Funktions-Messplätze,Einzelgruppe,Z2700
E2720_009,"Vektor-Impedanzmeter, Vektor-Analyzer",Einzelgruppe,Z2700
E2720_010,Wobbelmessplätze (außer Gruppenlaufzeit-Messplätze 2710 und Messautomaten 7330),Einzelgruppe,Z2700
E2730_000,Compander (Modulations-),Einzelgruppe,Z2700
E2730_001,Demodulatoren,Einzelgruppe,Z2700
E2730_002,Digital-Signalanalysatoren,Einzelgruppe,Z2700
E2730_003,Frequenz- (Band-) Umsetzer,Einzelgruppe,Z2700
E2730_004,"Modulatoren, Frequenzhub- und -modulationsmessgeräte",Einzelgruppe,Z2700
E2730_005,PCM-Messplätze (außer 2740),Einzelgruppe,Z2700
E2730_006,"PCM-Modulatoren, -Signal-Conditioner",Einzelgruppe,Z2700
E2730_007,"Ringmodulatoren, -mischer",Einzelgruppe,Z2700
E2730_008,Stereocoder,Einzelgruppe,Z2700
E2730_009,Stereomessdecoder,Einzelgruppe,Z2700
E2730_010,Vocoder,Einzelgruppe,Z2700
E2740_000,"Datentester, spezielle Datenmessgeräte",Einzelgruppe,Z2700
E2740_001,Dispersionsmessgeräte für optische Kabel,Einzelgruppe,Z2700
E2740_002,Impulsmessgeräte für Fernschreib- und Datentechnik (außer Oszilloskope),Einzelgruppe,Z2700
E2740_003,Phasenverzerrungs-Messgeräte (Fernschreib- und Datentechnik),Einzelgruppe,Z2700
E2740_004,"Spezielle Messgeräte für Fernschreib- und Datentechnik (außer Messautomaten, Logikprüfgeräte 7330)",Einzelgruppe,Z2700
E2740_005,"Störimpulsdetektoren und -zähler, Glitch-Detektoren",Einzelgruppe,Z2700
E2750_000,"Empfänger (Funk-), spezielle Messempfänger (außer 6620)",Einzelgruppe,Z2700
E2750_001,Geräuschspannungsmessgeräte,Einzelgruppe,Z2700
E2750_002,Gleichlaufschwankungsmesser (WOW & Flutter Meter),Einzelgruppe,Z2700
E2750_003,Klirranalysatoren,Einzelgruppe,Z2700
E2750_004,Klirrfaktormessbrücken,Einzelgruppe,Z2700
E2750_005,Pegelmessplätze (außer 6420),Einzelgruppe,Z2700
E2750_006,Psophometer,Einzelgruppe,Z2700
E2750_007,Rausch-Klirr-Messplätze,Einzelgruppe,Z2700
E2750_008,"Rauschspannungs-Messgeräte, Rauschpegelmesser",Einzelgruppe,Z2700
E2750_009,Richtfunkmessplätze (außer 2710-2740),Einzelgruppe,Z2700
E2750_010,"Spezielle Messgeräte der Fernsprech-, Funk- und Tonstudiotechnik (außer Fernsehtechnik)",Einzelgruppe,Z2700
E2750_011,Störspannungsmessgeräte,Einzelgruppe,Z2700
E2750_012,Störwerterfassungsgeräte,Einzelgruppe,Z2700
E2750_013,Tonhöhen-Schwankungsmesser (WOW & Flutter Meter),Einzelgruppe,Z2700
E2760_000,Bildmuster-Generatoren,Einzelgruppe,Z2700
E2760_001,"Farbsignal-, (Farbbalken-Generatoren)",Einzelgruppe,Z2700
E2760_002,Spezielle Messgeräte der Fernsehtechnik,Einzelgruppe,Z2700
E2760_003,"Video-Laboratory-unit (A/D-Wandler, D/A-Wandler, Display, kombiniert)",Einzelgruppe,Z2700
E2760_004,"Video-Prüfsignal-, Prüfzeilen-Generatoren",Einzelgruppe,Z2700
E2770_000,Abgeschirmte Räume (elektromagnetisch),Einzelgruppe,Z2700
E2770_001,Entstörgeräte,Einzelgruppe,Z2700
E2770_002,"Filterkreise (elektrische Abschirmung, Entstörung)",Einzelgruppe,Z2700
E2770_003,Reflexionsfreie Räume (elektromagnetisch),Einzelgruppe,Z2700
E2770_004,"Störschutzgeräte und -anlagen, Faraday-Käfige",Einzelgruppe,Z2700
E2770_005,Stromreiniger (Glättung),Einzelgruppe,Z2700
E2780_000,Kennlinienschreiber (für Halbleiterbauelemente und Röhren),Einzelgruppe,Z2700
E2780_001,Prober (Prüfgeräte) für Halbleiterbausteine,Einzelgruppe,Z2700
E2780_002,Sondenmessplätze (Wafer Prober) für Halbleiterbausteine,Einzelgruppe,Z2700
E2780_003,Spezielle Mess- und Prüfgeräte für Halbleiter und Röhren (außer 6200-6590),Einzelgruppe,Z2700
E2780_004,"Transistor-, Röhrenprüfgeräte",Einzelgruppe,Z2700
E2790,Sonstige nachrichtentechnische Geräte (außer 2700-2780 und 6600-6790) ,Einzelgruppe,Z2700
